usuario_id,publicaciones,likes_recibidos,comentarios_recibidos,seguidores,horas_uso,tasa_interaccion
3528,16,1079,133,747,41.95,28.8884
3529,15,642,97,387,40.38,18.3019
3530,8,594,136,215,32.44,22.5057
3531,14,395,52,111,36.53,12.2359
3532,18,970,182,188,49.05,23.4879
3533,12,496,90,237,22.54,25.9937
3534,15,326,32,663,33.72,10.6155
3535,6,216,27,182,36.3,6.6947
3536,10,599,61,536,25.87,25.5138
3537,10,717,161,485,20.48,42.8773
3538,9,558,46,1057,25.28,23.8943
3539,10,164,36,323,37.79,5.2927
3540,16,260,52,325,51.49,6.0593
3541,9,252,58,212,23.47,13.2077
3542,10,236,24,402,30.03,8.6589
3543,10,193,45,403,24.62,9.6663
3544,12,708,136,830,43.85,19.2492
3545,16,590,124,318,57.68,12.3796
3546,11,428,98,293,45.47,11.5675
3547,14,431,106,103,41.04,13.0843
3548,10,651,94,387,41.36,18.013
3549,11,371,41,880,47.23,8.7239
3550,9,321,61,136,44.7,8.545
3551,10,754,103,309,30.19,28.3861
3552,15,997,89,267,31.03,35.0036
3553,8,138,16,130,31.34,4.9134
3554,15,575,137,586,32.87,21.658
3555,15,220,48,107,55.25,4.8503
3556,10,557,71,181,49.51,12.6848
3557,12,712,148,588,42.48,20.2439
3558,11,645,63,558,45.52,15.552
3559,15,452,97,347,28.67,19.1474
3560,13,494,62,702,45.83,12.1325
3561,8,257,39,479,32.95,8.9825
3562,14,862,186,223,38.62,27.1345
3563,15,1115,108,357,36.96,33.0868
3564,14,676,75,441,47.81,15.7092
3565,15,527,55,357,30.59,19.0247
3566,10,314,52,204,40.54,9.029
3567,12,901,161,607,32.68,32.4963
3568,12,339,42,200,52.13,7.3087
3569,7,373,75,400,33.54,13.3588
3570,14,699,112,931,44.98,18.0316
3571,7,354,31,799,48.53,7.9325
3572,15,1103,269,646,47.6,28.8236
3573,10,593,95,331,52.86,13.0156
3574,16,587,53,513,39.89,16.0422
3575,9,453,51,76,45.37,11.1077
3576,20,520,120,521,36.02,17.7694
3577,14,836,158,363,45.9,21.6543
3578,9,258,50,185,43.22,7.1264
3579,9,341,27,970,46.17,7.9707
3580,6,509,81,1201,41.03,14.3809
3581,15,380,64,857,40.54,10.9531
3582,4,243,35,198,42.66,6.5169
3583,11,630,59,368,41.25,16.7042
3584,14,567,128,270,37.53,18.5192
3585,25,1183,272,497,41.05,35.4443
3586,11,771,144,455,41.39,22.1068
3587,10,295,71,213,37.88,9.6624
3588,13,629,151,513,52.87,14.7545
3589,12,851,82,205,24.85,37.543
3590,10,913,147,681,33.43,31.712
3591,15,1099,170,261,48.78,26.0123
3592,11,683,98,154,52.42,14.8996
3593,8,457,110,160,54.44,10.4159
3594,15,725,140,560,28.06,30.8309
3595,13,657,98,584,34.74,21.7321
3596,17,883,90,231,35.26,27.597
3597,11,647,120,447,33.41,22.9571
3598,13,928,86,360,39.57,25.6228
3599,13,461,100,702,38.49,14.5769
3600,16,416,68,139,37.7,12.8384
3601,11,183,25,175,23.39,8.8946
3602,6,465,70,297,60.42,8.8547
3603,14,404,93,469,32.92,15.0967
3604,13,1132,118,500,45.19,27.6627
3605,11,565,57,236,51.43,12.0946
3606,15,767,84,556,34.89,24.3899
3607,10,400,92,469,34.85,14.1184
3608,10,523,53,1004,40.06,14.3796
3609,11,433,94,104,36.73,14.3494
3610,11,231,35,409,36.77,7.2335
3611,18,641,149,424,34.5,22.9012
3612,15,285,59,219,17.11,20.1088
3613,14,372,35,262,38.05,10.6967
3614,14,1189,134,466,51.37,25.7524
3615,9,167,16,361,54.57,3.3533
3616,9,336,31,632,30.1,12.1924
3617,14,844,196,307,38.53,26.9922
3618,13,976,194,446,39.49,29.6308
3619,14,1198,263,563,37.13,39.3494
3620,10,549,65,239,44.03,13.946
3621,15,914,191,962,36.93,29.9188
3622,12,481,85,493,35.38,15.997
3623,17,285,66,212,54.98,6.3844
3624,7,315,44,547,43.83,8.1909
3625,17,585,126,213,49.46,14.374
3626,14,780,156,239,38.47,24.3322
3627,14,900,159,517,36.61,28.9297
3628,12,949,207,447,41.42,27.9121
3629,12,868,160,454,42.0,24.4748
3630,11,300,59,404,21.46,16.727
3631,13,382,79,376,43.6,10.5734
3632,13,561,112,444,24.34,27.6455
3633,16,562,129,268,33.32,20.7369
3634,12,792,125,374,15.21,60.2752
3635,10,514,92,168,23.32,25.9858
3636,14,779,186,154,40.07,24.082
3637,13,647,140,348,30.05,26.194
3638,16,584,64,166,33.48,19.3523
3639,15,1071,131,340,40.22,29.8856
3640,20,1056,242,589,38.0,34.1616
3641,3,101,13,269,29.71,3.8374
3642,11,174,25,164,31.91,6.2354
3643,8,486,109,417,48.22,12.3399
3644,14,811,152,268,40.99,23.4932
3645,13,411,46,139,32.18,14.2018
3646,15,598,108,380,52.54,13.4374
3647,19,721,137,148,43.27,19.8311
3648,17,761,132,477,37.35,23.9063
3649,12,942,233,349,35.8,32.8188
3650,15,1055,217,178,29.04,43.797
3651,14,848,180,367,37.75,27.2303
3652,13,1023,204,389,41.18,29.7938
3653,14,707,166,531,58.21,14.9967
3654,10,739,79,477,28.76,28.4443
3655,14,987,131,255,39.19,28.5282
3656,17,1069,177,428,57.16,21.7971
3657,15,368,41,481,19.32,21.1729
3658,7,237,23,269,31.81,8.1732
3659,12,365,72,372,42.85,10.1978
3660,14,613,132,148,56.91,13.0906
3661,13,879,142,680,31.51,32.4004
3662,14,1025,108,230,44.62,25.3929
3663,23,1008,220,707,39.24,31.2942
3664,16,492,45,583,42.95,12.5025
3665,8,239,28,304,39.78,6.7116
3666,8,273,39,455,32.08,9.7253
3667,10,836,131,955,35.89,26.9444
3668,7,367,88,214,40.2,11.3191
3669,14,522,48,465,47.72,11.9454
3670,17,1229,216,433,43.36,33.3289
3671,19,858,171,498,41.71,24.6686
3672,8,269,24,123,37.81,7.7482
3673,11,253,36,237,21.19,13.64
3674,13,453,64,254,57.53,8.9865
3675,9,427,37,218,38.11,12.1752
3676,15,424,33,225,32.55,14.0379
3677,15,502,46,116,37.09,14.7749
3678,6,283,29,1619,40.86,7.6357
3679,14,994,196,631,27.87,42.6919
3680,8,346,53,521,44.79,8.9084
3681,11,635,101,210,70.08,10.5028
3682,10,370,75,805,45.22,9.841
3683,8,630,52,399,45.95,14.8425
3684,18,646,56,354,40.51,17.3283
3685,11,200,22,112,44.53,4.9858
3686,15,626,75,286,39.39,17.7979
3687,9,420,63,172,49.16,9.8243
3688,8,332,62,308,36.26,10.8668
3689,12,667,153,193,33.33,24.6007
3690,11,219,35,146,37.85,6.7112
3691,12,892,123,312,45.54,22.2898
3692,9,745,102,453,54.95,15.4127
3693,11,768,81,1343,25.87,32.8232
3694,15,416,64,120,35.73,13.4323
3695,7,222,34,227,39.74,6.4425
3696,11,647,68,404,37.98,18.8241
3697,5,275,30,409,62.03,4.9173
3698,12,511,66,1396,36.43,15.8379
3699,5,329,66,394,48.14,8.205
3700,14,566,122,391,49.87,13.7957
3701,19,638,103,137,39.4,18.8081
3702,6,298,61,235,45.22,7.9391
3703,12,592,119,218,21.83,32.5766
3704,15,398,47,246,52.53,8.4711
3705,21,670,116,120,30.0,26.1963
3706,17,1112,230,291,42.87,31.3073
3707,10,297,31,262,32.43,10.1148
3708,12,929,99,1091,41.14,24.9856
3709,12,418,35,176,40.76,11.1152
3710,8,309,29,652,33.74,10.0191
3711,16,797,103,374,43.05,20.9047
3712,5,79,13,295,24.23,3.7976
3713,11,545,123,412,45.43,14.7028
3714,7,127,28,169,18.36,8.4439
3715,18,538,125,623,55.5,11.9462
3716,17,750,116,257,54.01,16.0331
3717,11,891,86,978,53.16,18.3782
3718,14,505,74,469,47.37,12.2219
3719,16,704,98,246,68.94,11.6338
3720,18,886,120,1223,44.91,22.4007
3721,9,420,69,139,39.86,12.2685
3722,11,260,21,591,42.16,6.665
3723,9,459,78,205,63.19,8.4984
3724,15,853,170,284,43.69,23.4139
3725,8,299,72,659,13.12,28.2693
3726,13,305,51,506,31.12,11.4413
3727,9,246,22,385,37.27,7.1903
3728,12,398,60,154,25.9,17.6853
3729,13,1045,85,665,28.79,39.2485
3730,13,917,90,383,42.17,23.8799
3731,8,378,50,189,46.7,9.1645
3732,9,510,97,419,39.18,15.4939
3733,12,258,27,692,41.89,6.8028
3734,12,1020,103,1020,26.06,43.0971
3735,16,678,112,169,43.83,18.0262
3736,14,621,73,1488,30.36,22.8576
3737,11,447,100,1026,27.44,19.935
3738,9,285,26,319,48.88,6.3627
3739,15,363,72,150,35.58,12.2256
3740,8,425,62,103,28.17,17.2864
3741,19,362,33,94,29.13,13.5579
3742,10,464,107,156,42.16,13.542
3743,16,819,163,563,47.06,20.8666
3744,14,295,26,248,37.21,8.6273
3745,10,630,132,316,48.49,15.7134
3746,10,656,122,163,29.47,26.4005
3747,13,853,197,598,51.78,20.2763
3748,14,646,84,340,40.84,17.8761
3749,15,1045,94,359,58.23,19.5619
3750,9,394,39,139,43.8,9.8867
3751,13,685,124,916,35.51,22.7808
3752,16,1089,227,208,41.69,31.5676
3753,11,552,136,376,31.95,21.5353
3754,14,975,189,550,56.86,20.4708
3755,9,260,32,129,41.23,7.0814
3756,8,513,85,159,36.87,16.221
3757,8,355,75,276,48.03,8.9537
3758,5,175,28,314,31.49,6.4465
3759,12,822,188,282,24.87,40.6171
3760,13,916,123,462,24.59,42.2521
3761,13,849,124,239,34.9,27.8763
3762,9,502,64,426,31.28,18.0945
3763,10,562,70,130,44.17,14.3082
3764,14,246,36,244,24.18,11.6623
3765,12,772,138,445,19.97,45.5676
3766,8,230,44,402,53.33,5.1376
3767,12,383,68,86,63.14,7.1429
3768,11,342,80,423,59.93,7.0412
3769,15,484,90,225,46.27,12.406
3770,13,865,214,636,33.24,32.4575
3771,12,421,85,135,34.91,14.494
3772,6,130,27,537,34.59,4.5391
3773,11,227,20,435,41.27,5.9847
3774,13,565,131,170,43.34,16.0592
3775,9,328,69,266,55.88,7.1045
3776,13,723,113,460,37.78,22.1299
3777,21,658,132,278,51.66,15.2918
3778,7,197,41,560,49.68,4.7911
3779,20,337,56,268,47.9,8.2046
3780,17,490,116,366,47.08,12.8716
3781,7,490,98,564,23.85,24.6586
3782,13,278,52,814,52.67,6.2657
3783,8,593,99,242,32.55,21.2604
3784,12,400,45,318,42.5,10.471
3785,7,123,17,209,40.86,3.426
3786,11,260,33,149,13.85,21.1531
3787,11,924,203,630,22.2,50.7596
3788,8,415,64,342,34.69,13.8067
3789,15,421,68,479,42.02,11.6371
3790,17,713,122,161,28.82,28.9684
3791,12,828,103,209,29.75,31.2925
3792,9,991,131,1990,44.74,25.0789
3793,9,430,84,233,43.18,11.905
3794,15,1099,171,700,36.96,34.3625
3795,15,581,136,267,36.18,19.8171
3796,13,414,59,312,28.2,16.7744
3797,7,478,97,376,47.53,12.0968
3798,15,556,90,93,27.01,23.9175
3799,16,1041,196,957,49.22,25.1337
3800,12,531,56,766,44.58,13.166
3801,17,779,69,278,40.19,21.1018
3802,8,525,62,326,75.25,7.8006
3803,12,460,81,449,31.85,16.984
3804,16,431,105,169,50.49,10.6155
3805,9,347,63,161,35.85,11.4378
3806,12,771,174,878,25.87,36.5315
3807,15,567,90,595,35.13,18.7027
3808,16,796,143,374,38.39,24.4586
3809,12,534,83,325,44.69,13.805
3810,11,729,168,249,36.51,24.5719
3811,15,1172,252,525,38.7,36.7952
3812,20,1507,182,586,34.1,49.5369
3813,10,662,83,323,50.11,14.8661
3814,15,635,132,635,37.64,20.3751
3815,21,1778,206,1149,19.77,100.3445
3816,17,628,57,300,38.73,17.6873
3817,12,249,24,98,43.92,6.2155
3818,11,603,55,700,46.19,14.2441
3819,10,199,32,387,29.97,7.707
3820,9,504,114,636,44.0,14.0457
3821,8,424,63,365,28.47,17.1058
3822,7,102,13,192,31.07,3.7017
3823,14,309,73,161,33.54,11.3885
3824,12,693,152,311,23.68,35.6825
3825,17,960,86,768,28.23,37.0473
3826,17,1020,162,358,38.02,31.0881
3827,9,641,123,485,26.96,28.3363
3828,12,922,92,305,37.22,27.2454
3829,10,455,64,208,35.75,14.5156
3830,9,388,87,470,29.95,15.8609
3831,12,843,141,302,28.95,33.9945
3832,10,747,95,353,39.04,21.5682
3833,11,515,116,229,49.82,12.6659
3834,19,375,43,462,39.79,10.5053
3835,12,481,95,645,27.4,21.0233
3836,12,301,36,299,56.79,5.9344
3837,10,253,49,251,61.86,4.8822
3838,14,651,138,161,42.3,18.6529
3839,17,335,37,177,26.39,14.0975
3840,11,240,22,649,48.69,5.3812
3841,9,579,99,230,46.28,14.6505
3842,14,871,139,629,45.89,22.0101
3843,13,371,80,253,52.65,8.5654
3844,12,199,23,373,45.4,4.8899
3845,11,351,49,104,47.66,8.3928
3846,13,464,64,183,41.02,12.8705
3847,7,480,46,214,32.9,15.9903
3848,12,433,96,752,53.83,9.8267
3849,15,504,59,184,23.37,24.0953
3850,16,754,149,794,49.72,18.1612
3851,12,304,27,278,34.18,9.6847
3852,8,350,74,256,43.41,9.7684
3853,10,554,101,139,52.95,12.3704
3854,12,210,40,164,53.39,4.6823
3855,12,240,59,219,53.99,5.5381
3856,13,907,195,354,33.99,32.4204
3857,9,518,41,287,43.73,12.7831
3858,5,162,34,1253,58.3,3.362
3859,11,537,90,912,46.39,13.5169
3860,14,231,34,197,27.77,9.5412
3861,8,148,15,404,63.93,2.5497
3862,15,559,97,250,31.36,20.9183
3863,8,157,25,614,41.92,4.3413
3864,14,531,43,174,36.48,15.7354
3865,16,955,147,253,22.36,49.289
3866,19,1116,203,116,34.8,37.9063
3867,20,971,198,308,46.44,25.1721
3868,14,1000,182,671,37.51,31.5095
3869,10,605,98,427,30.0,23.433
3870,6,188,32,537,42.93,5.1246
3871,20,1038,164,342,39.27,30.6064
3872,16,875,93,831,29.72,32.5671
3873,17,786,108,122,29.16,30.6629
3874,10,234,19,298,33.75,7.4964
3875,10,516,64,241,47.01,12.338
3876,14,454,105,167,30.63,18.2511
3877,8,478,55,215,48.05,11.0936
3878,16,779,81,521,48.27,17.8149
3879,17,550,53,444,38.35,15.7246
3880,10,745,184,553,25.63,36.242
3881,12,840,115,399,39.26,24.323
3882,9,217,19,547,48.84,4.8322
3883,8,278,54,396,30.88,10.7523
3884,13,279,34,257,52.89,5.9176
3885,14,294,47,512,39.35,8.6651
3886,12,994,200,544,46.31,25.7837
3887,16,1308,253,418,34.93,44.6921
3888,12,285,56,195,51.53,6.617
3889,9,580,104,365,48.41,14.1279
3890,5,235,20,255,28.23,9.0345
3891,20,1024,92,233,45.05,24.7743
3892,9,441,108,127,46.06,11.9183
3893,10,340,80,339,49.26,8.5264
3894,10,345,48,249,28.05,14.0111
3895,12,460,66,709,43.99,11.9565
3896,16,827,110,141,31.12,30.1135
3897,11,531,103,241,30.98,20.468
3898,5,323,28,321,33.86,10.3663
3899,12,219,51,693,48.19,5.6034
3900,19,697,120,398,46.34,17.6313
3901,8,394,65,441,28.4,16.1642
3902,14,906,225,162,53.51,21.1368
3903,11,791,103,291,30.49,29.3243
3904,13,256,57,175,54.84,5.7078
3905,10,770,141,770,42.85,21.2588
3906,18,687,58,431,34.77,21.4253
3907,13,803,129,637,33.44,27.8675
3908,10,362,56,150,44.65,9.3619
3909,11,196,33,348,33.93,6.7496
3910,14,887,169,145,37.29,28.3218
3911,14,702,56,369,38.37,19.7541
3912,12,416,93,389,48.96,10.3966
3913,15,559,119,314,56.54,11.9921
3914,11,864,208,373,32.23,33.2558
3915,11,247,57,725,54.73,5.5549
3916,17,423,56,381,41.56,11.5253
3917,15,577,55,663,43.68,14.4698
3918,9,478,106,168,20.48,28.5117
3919,22,1552,364,589,41.62,46.0362
3920,7,373,36,442,45.89,8.913
3921,9,187,20,244,33.24,6.2283
3922,15,245,59,298,29.69,10.2399
3923,12,376,66,397,44.05,10.0342
3924,14,529,108,244,45.28,14.0692
3925,16,314,45,439,21.53,16.6772
3926,15,591,88,423,39.96,16.9921
3927,14,304,48,441,31.1,11.319
3928,17,747,117,789,47.66,18.1271
3929,11,837,171,681,23.6,42.7076
3930,13,406,98,182,33.57,15.0149
3931,8,150,37,260,43.45,4.3037
3932,15,824,75,440,27.19,33.065
3933,12,326,49,923,54.25,6.9128
3934,10,694,162,611,52.62,16.268
3935,8,593,117,411,47.4,14.9777
3936,8,348,68,776,32.33,12.8691
3937,7,415,92,280,28.68,17.6772
3938,9,176,23,700,48.34,4.1171
3939,13,622,89,262,32.34,21.9818
3940,12,241,45,535,49.18,5.8158
3941,19,758,181,261,39.48,23.7818
3942,10,600,59,386,48.12,13.6946
3943,12,248,32,319,53.47,5.2367
3944,7,350,82,204,49.53,8.7228
3945,14,235,57,264,38.11,7.6618
3946,5,512,77,1412,34.22,17.2098
3947,9,197,43,198,45.56,5.2681
3948,6,468,97,511,31.73,17.8063
3949,11,291,38,330,33.76,9.7441
3950,11,483,59,257,49.6,10.9279
3951,7,311,70,737,33.03,11.5365
3952,9,589,64,218,21.11,30.9325
3953,16,1064,99,359,39.7,29.2944
3954,9,316,45,208,48.17,7.495
3955,12,797,156,1015,49.47,19.2625
3956,13,489,66,542,30.05,18.4676
3957,7,444,101,336,54.09,10.0753
3958,11,324,53,148,45.59,8.27
3959,18,706,129,166,34.43,24.252
3960,12,550,58,473,43.09,14.1101
3961,11,645,150,890,41.8,19.0174
3962,7,261,54,128,36.4,8.6529
3963,10,565,93,443,33.81,19.4603
3964,10,485,88,584,39.33,14.5707
3965,6,347,41,414,42.34,9.1646
3966,11,725,91,500,47.1,17.3254
3967,10,186,32,179,44.77,4.8694
3968,10,318,33,243,43.33,8.1001
3969,7,242,50,246,36.14,8.0796
3970,7,181,23,207,40.9,4.9883
3971,14,438,76,600,51.51,9.9784
3972,13,786,126,123,53.09,17.1798
3973,16,549,126,218,44.42,15.1974
3974,12,253,32,730,42.91,6.6416
3975,15,314,65,326,27.97,13.5504
3976,8,487,88,332,43.36,13.2606
3977,7,456,36,174,39.03,12.6068
3978,8,312,60,288,26.2,14.1993
3979,7,285,33,456,43.36,7.3335
3980,11,858,157,298,51.27,19.7975
3981,23,1243,271,346,44.48,34.0369
3982,15,550,93,472,42.96,14.9673
3983,9,639,60,256,57.26,12.2075
3984,16,585,140,822,45.71,15.8595
3985,8,605,72,288,46.48,14.5666
3986,11,468,57,392,56.75,9.2517
3987,11,158,24,177,36.75,4.9524
3988,8,472,63,220,40.39,13.2472
3989,12,981,180,413,41.37,28.0624
3990,12,516,44,157,45.97,12.1806
3991,18,339,55,546,39.28,10.0301
3992,13,649,81,474,59.09,12.3541
3993,12,704,95,954,40.62,19.6695
3994,15,1026,157,177,30.08,39.3231
3995,12,699,160,333,32.19,26.6825
3996,12,1000,94,635,47.7,22.9341
3997,14,573,142,216,57.56,12.4227
3998,11,718,134,168,48.45,17.5845
3999,15,1033,197,214,40.25,30.5583
4000,9,522,119,139,35.3,18.1587
4001,12,315,72,307,48.03,8.0573
4002,14,509,68,387,41.58,13.8774
4003,9,149,30,82,43.83,4.0835
4004,16,485,80,226,32.4,17.4365
4005,5,258,37,237,44.48,6.6328
4006,9,544,53,285,49.42,12.0806
4007,6,477,86,620,40.84,13.7843
4008,12,637,61,473,39.17,17.818
4009,16,418,98,277,44.43,11.6142
4010,10,704,60,212,34.72,22.0054
4011,11,189,42,150,41.01,5.6326
4012,13,584,114,310,42.51,16.4185
4013,12,351,60,196,21.44,19.1663
4014,13,695,153,420,47.59,17.8198
4015,10,357,40,306,34.66,11.4558
4016,10,726,139,447,52.44,16.4961
4017,11,353,74,206,43.46,9.8245
4018,12,323,75,443,29.53,13.4763
4019,17,595,140,156,25.96,28.311
4020,5,98,12,245,33.14,3.3192
4021,9,445,59,237,42.39,11.8887
4022,15,668,93,493,34.2,22.249
4023,18,848,197,439,31.34,33.3437
4024,17,816,126,227,50.51,18.6485
4025,9,166,30,173,41.93,4.6743
4026,9,567,84,223,56.33,11.5568
4027,9,525,76,150,27.88,21.5583
4028,9,149,29,196,43.62,4.081
4029,19,525,101,434,33.72,18.5652
4030,6,399,79,161,59.25,8.0679
4031,15,1277,124,553,41.4,33.8421
4032,11,819,73,1113,16.98,52.5221
4033,4,254,39,285,37.8,7.7514
4034,12,1090,201,720,34.08,37.8862
4035,12,723,90,322,34.61,23.4924
4036,18,1599,224,671,40.63,44.8631
4037,7,322,39,345,56.57,6.3818
4038,14,755,66,224,59.35,13.8334
4039,10,802,148,618,47.28,20.0943
4040,15,923,83,206,62.24,16.1637
4041,14,796,175,120,44.45,21.8458
4042,15,827,121,126,51.28,18.4858
4043,11,302,37,714,44.91,7.549
4044,7,482,113,507,29.8,19.9637
4045,9,438,81,173,20.58,25.2167
4046,12,602,149,250,36.47,20.5904
4047,8,581,142,252,52.95,13.6532
4048,10,411,70,87,49.38,9.7411
4049,13,373,76,196,30.89,14.534
4050,10,470,74,152,28.32,19.2124
4051,13,343,49,488,29.56,13.2621
4052,10,418,52,199,39.36,11.9424
4053,9,198,42,193,60.58,3.9616
4054,10,521,96,389,39.09,15.7833
4055,15,824,144,190,43.31,22.3499
4056,16,555,132,156,34.93,19.6666
4057,11,524,44,242,30.84,18.4173
4058,12,468,46,520,23.2,22.1578
4059,18,658,60,341,44.81,16.0241
4060,16,690,104,984,35.49,22.3745
4061,16,1339,129,696,47.17,31.1206
4062,14,360,57,424,60.85,6.8533
4063,9,179,24,133,30.23,6.7158
4064,17,779,98,264,40.17,21.8329
4065,10,273,43,272,44.51,7.099
4066,10,262,44,246,55.37,5.5266
4067,12,186,42,89,40.26,5.6635
4068,23,1194,187,116,31.39,43.9933
4069,8,398,91,260,37.32,13.1028
4070,14,658,103,233,50.76,14.9922
4071,10,666,104,188,55.68,13.83
4072,20,1420,204,269,44.79,36.2552
4073,14,608,142,245,28.1,26.6921
4074,13,381,37,732,35.5,11.7762
4075,7,513,85,620,56.52,10.58
4076,12,716,81,323,47.86,16.6513
4077,10,250,56,393,51.54,5.9367
4078,11,435,77,779,69.25,7.3934
4079,14,462,101,399,23.32,24.1455
4080,7,382,38,630,39.89,10.5294
4081,15,857,102,212,34.98,27.4133
4082,11,253,26,512,56.08,4.9751
4083,19,479,70,200,27.07,20.2784
4084,3,204,46,513,29.48,8.4806
4085,9,520,88,242,59.23,10.2649
4086,7,248,46,655,35.69,8.2387
4087,15,452,76,244,49.69,10.6258
4088,13,784,82,246,29.25,29.6036
4089,13,299,29,876,30.38,10.7967
4090,14,1227,140,751,42.31,32.309
4091,12,397,75,295,35.54,13.2805
4092,10,374,50,218,43.28,9.7956
4093,20,1581,194,491,40.16,44.201
4094,8,520,85,259,37.93,15.9494
4095,13,952,155,716,32.53,34.0272
4096,11,287,53,178,35.45,9.5904
4097,14,463,46,149,55.2,9.2216
4098,11,361,57,151,50.91,8.2113
4099,14,229,36,117,46.6,5.6866
4100,12,751,77,477,38.6,21.4509
4101,11,417,42,508,46.72,9.8254
4102,10,695,116,438,45.08,17.9918
4103,5,413,77,407,28.11,17.4291
4104,13,900,105,360,44.05,22.8165
4105,13,583,116,753,46.29,15.1006
4106,10,647,98,239,42.43,17.5569
4107,10,459,97,387,36.52,15.2227
4108,12,474,48,348,29.51,17.6886
4109,8,319,42,141,45.77,7.8867
4110,17,704,154,300,49.65,17.2825
4111,7,248,50,175,30.09,9.9024
4112,12,395,68,257,35.67,12.9799
4113,6,272,57,194,29.67,11.0875
4114,14,247,55,355,26.23,11.5118
4115,13,432,62,269,43.56,11.3408
4116,14,745,77,123,40.77,20.1611
4117,7,390,68,111,29.97,15.2819
4118,11,617,150,598,50.44,15.2067
4119,15,239,51,258,43.45,6.6745
4120,6,312,40,237,44.63,7.8873
4121,10,704,149,1175,30.68,27.8014
4122,10,666,118,231,24.7,31.7462
4123,2,58,5,367,21.15,2.9794
4124,8,135,24,109,39.23,4.0527
4125,21,466,96,193,49.83,11.2782
4126,9,461,102,544,38.13,14.7669
4127,14,840,108,377,52.58,18.0284
4128,14,809,76,651,52.52,16.8501
4129,11,889,140,470,52.74,19.5126
4130,12,806,121,364,29.03,31.9295
4131,17,404,75,421,53.29,8.9888
4132,13,253,42,280,58.72,5.024
4133,13,759,189,946,10.34,91.6779
4134,10,258,44,150,36.82,8.2027
4135,13,779,64,360,52.49,16.0596
4136,19,570,79,387,52.42,12.3808
4137,16,1465,157,875,27.55,58.8763
4138,18,611,62,242,28.79,23.3798
4139,14,378,56,586,30.94,14.0273
4140,7,402,35,682,55.09,7.9326
4141,4,82,14,242,46.67,2.0571
4142,16,792,74,487,30.89,28.0329
4143,10,332,79,292,28.87,14.2378
4144,11,384,35,382,39.89,10.5049
4145,12,728,72,617,61.58,12.9904
4146,15,544,96,290,22.25,28.7641
4147,14,1181,123,579,43.27,30.138
4148,11,458,77,1369,37.83,14.1409
4149,8,311,58,226,47.89,7.7048
4150,12,658,73,535,39.77,18.3794
4151,7,297,28,212,48.64,6.6811
4152,10,417,87,242,50.05,10.07
4153,14,381,33,370,42.23,9.8038
4154,13,866,181,216,42.44,24.6702
4155,12,439,54,1170,38.62,12.7646
4156,11,263,55,909,38.95,8.1638
4157,7,395,65,198,40.88,11.2514
4158,11,835,207,426,46.81,22.2583
4159,10,253,21,212,41.28,6.6368
4160,13,227,22,410,53.02,4.696
4161,13,992,144,415,66.91,16.9771
4162,15,236,25,165,32.0,8.1565
4163,15,605,117,368,45.8,15.7644
4164,13,288,70,159,42.55,8.4135
4165,9,505,56,343,50.31,11.1506
4166,13,688,106,207,41.31,19.2216
4167,7,222,29,476,27.4,9.1613
4168,8,309,26,391,43.73,7.6603
4169,12,389,83,184,38.56,12.2395
4170,13,507,107,415,35.56,17.268
4171,10,153,36,136,53.36,3.5423
4172,10,361,88,102,40.36,11.1258
4173,17,384,62,471,43.08,10.3531
4174,13,266,49,144,46.28,6.8061
4175,14,634,137,317,26.17,29.4638
4176,20,559,46,200,35.59,16.9993
4177,13,753,119,142,48.47,17.9905
4178,17,1194,287,235,41.78,35.4457
4179,10,746,96,391,31.83,26.4503
4180,12,1023,219,675,55.57,22.3508
4181,14,1067,99,419,19.54,59.6825
4182,13,881,156,725,51.26,20.2298
4183,14,404,47,268,29.06,15.5198
4184,16,359,82,247,41.26,10.6882
4185,9,617,59,537,56.66,11.9305
4186,15,979,174,434,28.74,40.1119
4187,7,532,77,911,43.29,14.0676
4188,8,357,60,515,45.73,9.1191
4189,11,569,117,229,32.3,21.2382
4190,13,626,147,243,48.19,16.0414
4191,13,800,151,537,9.1,104.4586
4192,17,451,100,871,41.35,13.3245
4193,17,1230,294,203,49.8,30.6003
4194,12,955,221,507,28.02,41.9675
4195,13,422,64,242,42.45,11.4495
4196,14,1195,222,495,30.76,46.0639
4197,12,412,73,415,59.08,8.2095
4198,9,494,75,321,26.65,21.3499
4199,8,366,39,233,48.79,8.3007
4200,10,375,75,337,37.41,12.0285
4201,8,513,75,803,45.3,12.9815
4202,11,513,113,243,26.48,23.6375
4203,10,509,41,122,47.05,11.6892
4204,12,896,214,524,30.77,36.0734
4205,11,328,47,400,33.64,11.1467
4206,6,261,63,1103,35.22,9.1997
4207,18,540,131,269,27.43,24.4618
4208,8,480,96,172,35.22,16.3533
4209,13,423,80,673,44.11,11.4028
4210,8,123,11,253,45.56,2.941
4211,6,528,99,776,48.17,13.016
4212,12,1205,299,1274,37.11,40.5259
4213,13,863,97,638,26.24,36.5859
4214,9,254,58,139,54.37,5.7384
4215,11,206,25,233,26.17,8.8261
4216,13,318,56,247,41.13,9.0929
4217,12,449,42,240,38.03,12.9092
4218,14,595,87,436,26.81,25.4393
4219,9,357,58,93,28.35,14.6405
4220,7,116,17,259,56.69,2.3462
4221,20,1181,287,288,63.77,23.0193
4222,12,519,61,421,30.64,18.9282
4223,9,328,70,619,62.61,6.357
